ID|uid|act|date|number|art|count|models
13|6dbbe7a2-9848-45ba-8e5e-0a1095c7149c|ГК|||250|1|['perplexity_claude_sonnet']
13|6dbbe7a2-9848-45ba-8e5e-0a1095c7149c|ГК|||245|1|['perplexity_claude_sonnet']
13|6dbbe7a2-9848-45ba-8e5e-0a1095c7149c|ГК|||223|1|['perplexity_claude_sonnet']
13|6dbbe7a2-9848-45ba-8e5e-0a1095c7149c|ГК|||251|1|['perplexity_claude_sonnet']
14|df646a88-087b-4f21-9329-8d662a7434f6|Закон РФ|07.02.1992|2300-1|18|1|['qwen']
14|df646a88-087b-4f21-9329-8d662a7434f6|Закон РФ|07.02.1992|2300-1|19|1|['qwen']
14|df646a88-087b-4f21-9329-8d662a7434f6|Закон РФ|07.02.1992|2300-1|20|1|['qwen']
14|df646a88-087b-4f21-9329-8d662a7434f6|ГК|||309|1|['qwen']
14|df646a88-087b-4f21-9329-8d662a7434f6|ГК|||310|1|['qwen']
14|df646a88-087b-4f21-9329-8d662a7434f6|ГК|||314|1|['qwen']
14|df646a88-087b-4f21-9329-8d662a7434f6|ГПК|||131|1|['qwen']
14|df646a88-087b-4f21-9329-8d662a7434f6|ФЗ|10.12.2003|173-ФЗ|6|3|['gpt', 'gemini', 'perplexity_claude_sonnet']
14|df646a88-087b-4f21-9329-8d662a7434f6|ФЗ|10.12.2003|173-ФЗ|9|4|['gpt', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
14|df646a88-087b-4f21-9329-8d662a7434f6|ФЗ|10.12.2003|173-ФЗ|10|1|['gpt']
14|df646a88-087b-4f21-9329-8d662a7434f6|ФЗ|10.12.2003|173-ФЗ|19|1|['gpt']
14|df646a88-087b-4f21-9329-8d662a7434f6|НК|||208|3|['gpt', 'perplexity_grok', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
14|df646a88-087b-4f21-9329-8d662a7434f6|НК|||209|3|['gpt', 'gemini', 'perplexity_claude_sonnet']
14|df646a88-087b-4f21-9329-8d662a7434f6|НК|||224|2|['gpt', 'perplexity_claude_sonnet']
14|df646a88-087b-4f21-9329-8d662a7434f6|НК|||217|3|['perplexity_grok', 'gemini', 'perplexity_claude_sonnet']
14|df646a88-087b-4f21-9329-8d662a7434f6|УП|28.02.2022|79||1|['gemini']
14|df646a88-087b-4f21-9329-8d662a7434f6|ФЗ|10.12.2003|173-ФЗ|1|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
14|df646a88-087b-4f21-9329-8d662a7434f6|НК|||207|1|['perplexity_claude_sonnet']
14|df646a88-087b-4f21-9329-8d662a7434f6|НК|||228|1|['perplexity_claude_sonnet']
14|df646a88-087b-4f21-9329-8d662a7434f6|НК|||229|1|['perplexity_claude_sonnet']
15|ed2d4116-f49f-45c1-8308-08a7a42b641e|НК|||217.1|5|['qwen', 'qwen', 'gpt', 'gpt', 'perplexity_grok', 'perplexity_grok', 'gemini', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
15|ed2d4116-f49f-45c1-8308-08a7a42b641e|СК|||34|4|['qwen', 'gpt', 'perplexity_grok', 'gemini']
15|ed2d4116-f49f-45c1-8308-08a7a42b641e|СК|||38|3|['qwen', 'gpt', 'perplexity_claude_sonnet']
15|ed2d4116-f49f-45c1-8308-08a7a42b641e|НК|||217|2|['gpt', 'perplexity_claude_sonnet']
15|ed2d4116-f49f-45c1-8308-08a7a42b641e|НК|||220|3|['perplexity_grok', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
15|ed2d4116-f49f-45c1-8308-08a7a42b641e|ГК|||130|1|['perplexity_grok']
15|ed2d4116-f49f-45c1-8308-08a7a42b641e|ГК|||235|1|['perplexity_claude_sonnet']
15|ed2d4116-f49f-45c1-8308-08a7a42b641e|НК|||214.10|1|['perplexity_claude_sonnet']
15|ed2d4116-f49f-45c1-8308-08a7a42b641e|НК|||229|1|['perplexity_claude_sonnet']
16|edca74af-73fe-4570-a5c4-1336c1b74206|ГК|||26|1|['qwen']
16|edca74af-73fe-4570-a5c4-1336c1b74206|ГК|||35|5|['qwen', 'gpt', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
16|edca74af-73fe-4570-a5c4-1336c1b74206|ФЗ|24.04.2008|48-ФЗ|35|1|['qwen']
16|edca74af-73fe-4570-a5c4-1336c1b74206|ГК|||21|2|['gpt', 'gemini']
16|edca74af-73fe-4570-a5c4-1336c1b74206|ФЗ|24.04.2008|48-ФЗ|10|2|['gpt', 'perplexity_claude_sonnet']
16|edca74af-73fe-4570-a5c4-1336c1b74206|ГК|||32|1|['perplexity_grok']
16|edca74af-73fe-4570-a5c4-1336c1b74206|УП|26.12.2006|1455||1|['gemini']
16|edca74af-73fe-4570-a5c4-1336c1b74206|ПП|04.06.2007|343||1|['gemini']
16|edca74af-73fe-4570-a5c4-1336c1b74206|СК|||146|1|['perplexity_claude_sonnet']
17|e880aec5-8349-4b1a-850b-ea03c5c3aa38|КОАП|||32.2|5|['qwen', 'gpt', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
17|e880aec5-8349-4b1a-850b-ea03c5c3aa38|БК|||160.1|4|['qwen', 'qwen', 'gpt', 'gemini', 'perplexity_claude_sonnet']
17|e880aec5-8349-4b1a-850b-ea03c5c3aa38|ГПК|||196|1|['qwen']
17|e880aec5-8349-4b1a-850b-ea03c5c3aa38|БК|||40.1|2|['gpt', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
17|e880aec5-8349-4b1a-850b-ea03c5c3aa38|ГК|||196|1|['gpt']
17|e880aec5-8349-4b1a-850b-ea03c5c3aa38|БК|||242|1|['perplexity_grok']
17|e880aec5-8349-4b1a-850b-ea03c5c3aa38|Приказ Министерства финансов Российской Федерации|27.09.2021|137н||1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
18|98cc9b0f-fd40-4078-bd2e-4584804e842b|СК|||38|5|['qwen', 'qwen', 'gpt', 'gpt', 'gpt', 'gpt', 'perplexity_grok', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
18|98cc9b0f-fd40-4078-bd2e-4584804e842b|ГПК|||23|2|['qwen', 'perplexity_claude_sonnet']
18|98cc9b0f-fd40-4078-bd2e-4584804e842b|ГПК|||28|2|['qwen', 'perplexity_claude_sonnet']
18|98cc9b0f-fd40-4078-bd2e-4584804e842b|ГПК|||29|3|['qwen', 'gpt', 'perplexity_claude_sonnet']
18|98cc9b0f-fd40-4078-bd2e-4584804e842b|СК|||34|3|['gpt', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
18|98cc9b0f-fd40-4078-bd2e-4584804e842b|СК|||39|3|['gpt', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
18|98cc9b0f-fd40-4078-bd2e-4584804e842b|СК|||21|3|['perplexity_grok', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
18|98cc9b0f-fd40-4078-bd2e-4584804e842b|СК|||24|1|['perplexity_grok']
18|98cc9b0f-fd40-4078-bd2e-4584804e842b|ГПК|||131|1|['perplexity_grok']
18|98cc9b0f-fd40-4078-bd2e-4584804e842b|СК|||36|1|['gemini']
18|98cc9b0f-fd40-4078-bd2e-4584804e842b|СК|||22|1|['gemini']
18|98cc9b0f-fd40-4078-bd2e-4584804e842b|СК|||23|1|['perplexity_claude_sonnet']
19|f794713b-da99-48cf-bb6e-0d261bdf5051|ФЗ|15.08.1996|114-ФЗ|10|1|['qwen']
19|f794713b-da99-48cf-bb6e-0d261bdf5051|Положение о паспорте гражданина Российской Федерации, удостоверяющем личность гражданина Российской Федерации за пределами территории Российской Федерации|14.03.1997|298||1|['qwen']
19|f794713b-da99-48cf-bb6e-0d261bdf5051|ФЗ|15.08.1996|114-ФЗ|8.1|4|['gpt', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
19|f794713b-da99-48cf-bb6e-0d261bdf5051|ФЗ|15.08.1996|114-ФЗ|7|1|['gpt']
19|f794713b-da99-48cf-bb6e-0d261bdf5051|ФЗ|15.08.1996|114-ФЗ|6|2|['perplexity_grok', 'perplexity_claude_sonnet']
19|f794713b-da99-48cf-bb6e-0d261bdf5051|ФЗ|25.07.1998|128-ФЗ|58|1|['perplexity_grok']
19|f794713b-da99-48cf-bb6e-0d261bdf5051|ФЗ|15.08.1996|114-ФЗ|8.2|1|['gemini']
19|f794713b-da99-48cf-bb6e-0d261bdf5051|ФЗ|15.08.1996|114-ФЗ|15.1|1|['gemini']
19|f794713b-da99-48cf-bb6e-0d261bdf5051|КОАП|||19.15|1|['perplexity_claude_sonnet']
20|41a89fe7-c6f2-4fc8-a964-ec96457f3668|ГПК|||446|5|['qwen', 'gpt', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
20|41a89fe7-c6f2-4fc8-a964-ec96457f3668|ФЗ|02.10.2007|229-ФЗ|79|3|['qwen', 'gpt', 'perplexity_claude_sonnet']
20|41a89fe7-c6f2-4fc8-a964-ec96457f3668|СК|||39|1|['qwen']
20|41a89fe7-c6f2-4fc8-a964-ec96457f3668|ГК|||24|3|['gpt', 'perplexity_grok', 'gemini']
20|41a89fe7-c6f2-4fc8-a964-ec96457f3668|ФЗ|02.10.2007|229-ФЗ|101|1|['gpt']
20|41a89fe7-c6f2-4fc8-a964-ec96457f3668|ГК|||10|3|['gpt', 'gemini', 'perplexity_claude_sonnet']
20|41a89fe7-c6f2-4fc8-a964-ec96457f3668|ГК|||170|2|['gpt', 'perplexity_claude_sonnet']
20|41a89fe7-c6f2-4fc8-a964-ec96457f3668|ФЗ|26.10.2002|127-ФЗ|213.25|1|['gpt']
20|41a89fe7-c6f2-4fc8-a964-ec96457f3668|ФЗ|02.10.2007|229-ФЗ||1|['perplexity_grok']
20|41a89fe7-c6f2-4fc8-a964-ec96457f3668|СК|||40|1|['gemini']
20|41a89fe7-c6f2-4fc8-a964-ec96457f3668|ФЗ|26.10.2002|127-ФЗ|61.2|2|['gemini', 'perplexity_claude_sonnet']
20|41a89fe7-c6f2-4fc8-a964-ec96457f3668|ГК|||168|1|['perplexity_claude_sonnet']
21|d775bb3f-7f08-440e-8f59-4ddb686d83f9|НК|||210|4|['qwen', 'gpt', 'gemini', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
21|d775bb3f-7f08-440e-8f59-4ddb686d83f9|НК|||214.2|3|['qwen', 'gpt', 'gemini']
21|d775bb3f-7f08-440e-8f59-4ddb686d83f9|НК|||218|3|['qwen', 'gpt', 'perplexity_claude_sonnet']
21|d775bb3f-7f08-440e-8f59-4ddb686d83f9|НК|||219|5|['qwen', 'gpt', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
21|d775bb3f-7f08-440e-8f59-4ddb686d83f9|НК|||220|5|['qwen', 'gpt', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet']
21|d775bb3f-7f08-440e-8f59-4ddb686d83f9|НК|||220.1|1|['qwen']
21|d775bb3f-7f08-440e-8f59-4ddb686d83f9|НК|||221|2|['qwen', 'perplexity_claude_sonnet']
21|d775bb3f-7f08-440e-8f59-4ddb686d83f9|НК|||226.1|1|['qwen']
21|d775bb3f-7f08-440e-8f59-4ddb686d83f9|НК|||224|1|['gpt']
21|d775bb3f-7f08-440e-8f59-4ddb686d83f9|НК|||217|2|['perplexity_grok', 'perplexity_claude_sonnet']
21|d775bb3f-7f08-440e-8f59-4ddb686d83f9|НК|||229|2|['perplexity_grok', 'perplexity_claude_sonnet']
21|d775bb3f-7f08-440e-8f59-4ddb686d83f9|НК|||219.1|1|['perplexity_claude_sonnet']
21|d775bb3f-7f08-440e-8f59-4ddb686d83f9|НК|||219.2|1|['perplexity_claude_sonnet']
22|fd588c33-935a-4e47-b42d-7dabf5cf9ae5|ГК|||244|4|['qwen', 'gpt', 'perplexity_grok', 'gemini']
22|fd588c33-935a-4e47-b42d-7dabf5cf9ae5|ГК|||252|5|['qwen', 'qwen', 'gpt', 'gpt', 'perplexity_grok', 'gemini', 'gemini', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
22|fd588c33-935a-4e47-b42d-7dabf5cf9ae5|ГПК|||28|3|['qwen', 'perplexity_grok', 'perplexity_claude_sonnet']
22|fd588c33-935a-4e47-b42d-7dabf5cf9ae5|ГК|||245|1|['gpt']
22|fd588c33-935a-4e47-b42d-7dabf5cf9ae5|ГК|||247|3|['gpt', 'perplexity_grok', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
22|fd588c33-935a-4e47-b42d-7dabf5cf9ae5|СК|||36|1|['perplexity_grok']
22|fd588c33-935a-4e47-b42d-7dabf5cf9ae5|ГПК|||131|2|['perplexity_grok', 'perplexity_claude_sonnet']
22|fd588c33-935a-4e47-b42d-7dabf5cf9ae5|ГК|||250|1|['gemini']
22|fd588c33-935a-4e47-b42d-7dabf5cf9ae5|ФЗ|13.07.2015|218-ФЗ|42|1|['gemini']
22|fd588c33-935a-4e47-b42d-7dabf5cf9ae5|ГПК|||23|1|['perplexity_claude_sonnet']
22|fd588c33-935a-4e47-b42d-7dabf5cf9ae5|ГПК|||24|1|['perplexity_claude_sonnet']
22|fd588c33-935a-4e47-b42d-7dabf5cf9ae5|ГПК|||132|1|['perplexity_claude_sonnet']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|СК|||81|1|['qwen']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|СК|||83|1|['qwen']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|СК|||113|1|['qwen']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|ПП|02.11.2021|1908||1|['qwen']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|ЖК|||31|3|['gpt', 'perplexity_grok', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|ГК|||209|2|['gpt', 'gemini']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|ГК|||304|1|['gpt']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|Закон РФ|25.06.1993|5242-1|7|3|['gpt', 'gemini', 'perplexity_claude_sonnet']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|ПП|17.07.1995|713||1|['gpt']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|ГПК|||131|3|['gpt', 'perplexity_grok', 'perplexity_claude_sonnet']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|ГПК|||28|2|['gpt', 'perplexity_claude_sonnet']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|ЖК|||35|3|['perplexity_grok', 'gemini', 'perplexity_claude_sonnet']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|Закон Российской Федерации|25.06.1993|5242-1|8|1|['perplexity_grok']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|ГПК|||132|2|['perplexity_grok', 'perplexity_claude_sonnet']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|ГК|||292|1|['gemini']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|ГПК|||30|1|['perplexity_claude_sonnet']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|НК|||333.19|1|['perplexity_claude_sonnet']
23|ec3b5967-db38-4d6b-8573-07bae83796ce|ФЗ|02.05.2006|59-ФЗ|10|1|['perplexity_claude_sonnet']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|ГК|||487|1|['qwen']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|"Закон Российской Федерации ""О защите прав потребителей"""|07.02.1992|2300-1|23.1|1|['qwen']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|"Закон Российской Федерации ""О защите прав потребителей"""|07.02.1992|2300-1|13|1|['qwen']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|ГПК|||131|3|['qwen', 'gpt', 'perplexity_claude_sonnet']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|ГПК|||29|1|['qwen']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|Закон РФ|07.02.1992|2300-1|22|1|['gpt']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|Закон РФ|07.02.1992|2300-1|23|1|['gpt']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|ГК|||309|2|['gpt', 'perplexity_grok']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|ГК|||310|1|['gpt']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|ГК|||395|1|['gpt']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|ГПК|||17|1|['gpt']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|Закон РФ|07.02.1992|2300-1|23.1|1|['gemini', 'gemini']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|ГК|||24|1|['gemini']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|Закон РФ|07.02.1992|2300-1|13|1|['gemini']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|Закон РФ|07.02.1992|2300-1|17|1|['gemini']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|ГК|||450|1|['perplexity_claude_sonnet']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|Закон Российской Федерации «О защите прав потребителей»|07.02.1992|2300-1|23|1|['perplexity_claude_sonnet']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|Закон Российской Федерации «О защите прав потребителей»|07.02.1992|2300-1|18|1|['perplexity_claude_sonnet']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|Закон Российской Федерации «О защите прав потребителей»|07.02.1992|2300-1|13|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|Закон Российской Федерации «О защите прав потребителей»|07.02.1992|2300-1|15|1|['perplexity_claude_sonnet']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|ГК|||15|1|['perplexity_claude_sonnet']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|Закон Российской Федерации «О защите прав потребителей»|07.02.1992|2300-1|17|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|ГПК|||132|1|['perplexity_claude_sonnet']
24|02894c71-5f41-46c8-8d7f-c85213d837b0|Закон Российской Федерации «О защите прав потребителей»|07.02.1992|2300-1|22|1|['perplexity_claude_sonnet']
25|3a84dac3-c09d-4f39-8306-dc189f39f377|ГК|||1154|4|['qwen', 'gpt', 'gemini', 'perplexity_claude_sonnet']
25|3a84dac3-c09d-4f39-8306-dc189f39f377|ГК|||1155|5|['qwen', 'gpt', 'gpt', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet']
25|3a84dac3-c09d-4f39-8306-dc189f39f377|ГК|||1142|3|['qwen', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
25|3a84dac3-c09d-4f39-8306-dc189f39f377|ГПК|||112|2|['qwen', 'perplexity_grok']
25|3a84dac3-c09d-4f39-8306-dc189f39f377|ГПК|||131|2|['gpt', 'perplexity_claude_sonnet']
25|3a84dac3-c09d-4f39-8306-dc189f39f377|ГПК|||28|2|['gpt', 'perplexity_claude_sonnet']
25|3a84dac3-c09d-4f39-8306-dc189f39f377|ГК|||1115|2|['perplexity_grok', 'perplexity_claude_sonnet']
25|3a84dac3-c09d-4f39-8306-dc189f39f377|ГПК|||276|1|['perplexity_grok']
25|3a84dac3-c09d-4f39-8306-dc189f39f377|ГК|||1153|1|['gemini']
25|3a84dac3-c09d-4f39-8306-dc189f39f377|ГК|||1146|1|['perplexity_claude_sonnet']
25|3a84dac3-c09d-4f39-8306-dc189f39f377|ГК|||1152|1|['perplexity_claude_sonnet']
25|3a84dac3-c09d-4f39-8306-dc189f39f377|ГПК|||132|1|['perplexity_claude_sonnet']
26|b65118f3-1762-48cd-a924-f51de0ab0687|ГК|||1142|5|['qwen', 'gpt', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet']
26|b65118f3-1762-48cd-a924-f51de0ab0687|ГК|||26|5|['qwen', 'gpt', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet']
26|b65118f3-1762-48cd-a924-f51de0ab0687|СК|||65|1|['qwen']
26|b65118f3-1762-48cd-a924-f51de0ab0687|ФЗ|24.04.2008|48-ФЗ|10|2|['qwen', 'perplexity_claude_sonnet']
26|b65118f3-1762-48cd-a924-f51de0ab0687|ГК|||1118|2|['qwen', 'perplexity_grok']
26|b65118f3-1762-48cd-a924-f51de0ab0687|ГК|||21|2|['gpt', 'perplexity_claude_sonnet']
26|b65118f3-1762-48cd-a924-f51de0ab0687|ГК|||1141|1|['gpt']
26|b65118f3-1762-48cd-a924-f51de0ab0687|ГК|||1119|3|['gpt', 'gemini', 'perplexity_claude_sonnet']
26|b65118f3-1762-48cd-a924-f51de0ab0687|ГК|||1149|3|['gpt', 'gemini', 'perplexity_claude_sonnet']
26|b65118f3-1762-48cd-a924-f51de0ab0687|СК|||64|2|['gpt', 'gemini']
26|b65118f3-1762-48cd-a924-f51de0ab0687|СК|||63|2|['gpt', 'perplexity_claude_sonnet']
26|b65118f3-1762-48cd-a924-f51de0ab0687|ГК|||1124|2|['gpt', 'perplexity_claude_sonnet']
26|b65118f3-1762-48cd-a924-f51de0ab0687|ГК|||28|1|['perplexity_grok']
26|b65118f3-1762-48cd-a924-f51de0ab0687|ГК|||35|1|['perplexity_grok']
26|b65118f3-1762-48cd-a924-f51de0ab0687|СК|||61|1|['perplexity_grok']
26|b65118f3-1762-48cd-a924-f51de0ab0687|СК|||66|1|['perplexity_grok']
26|b65118f3-1762-48cd-a924-f51de0ab0687|ФЗ|24.04.2008|48-ФЗ|13|1|['perplexity_grok']
26|b65118f3-1762-48cd-a924-f51de0ab0687|СК|||145|1|['perplexity_claude_sonnet']
26|b65118f3-1762-48cd-a924-f51de0ab0687|ГК|||1130|1|['perplexity_claude_sonnet']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|string|ДД.ММ.ГГГГ|string|string или ''|1|['qwen']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|ГК|||460|1|['gpt']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|ГК|||461|2|['gpt', 'gemini']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|ГК|||15|1|['gpt']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|ГК|||167|3|['perplexity_grok', 'gemini', 'perplexity_claude_sonnet']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|ГК|||168|1|['perplexity_grok']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|ГК|||302|2|['perplexity_grok', 'perplexity_claude_sonnet']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|ГПК|||320|1|['perplexity_grok']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|ГПК|||322|1|['perplexity_grok']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|ФЗ|26.10.2002|127-ФЗ|129|1|['perplexity_grok']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|ФЗ|26.10.2002|127-ФЗ|61.6|2|['gemini', 'gemini', 'perplexity_claude_sonnet']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|ФЗ|26.10.2002|127-ФЗ|61.1|1|['perplexity_claude_sonnet']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|ФЗ|26.10.2002|127-ФЗ|61.2|1|['perplexity_claude_sonnet']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|АПК|||138|1|['perplexity_claude_sonnet']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|АПК|||223|1|['perplexity_claude_sonnet']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|ФЗ|26.10.2002|127-ФЗ|100|1|['perplexity_claude_sonnet']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|АПК|||259|1|['perplexity_claude_sonnet']
27|285b0ba9-b66b-4d7a-9f2a-7b00e66d1507|ФЗ|26.10.2002|127-ФЗ|134|1|['perplexity_claude_sonnet']
28|a2620e19-5f18-4109-b093-f603d6c2ba24|НК|||217|3|['qwen', 'gpt', 'perplexity_grok']
28|a2620e19-5f18-4109-b093-f603d6c2ba24|НК|||228|4|['qwen', 'gpt', 'perplexity_grok', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
28|a2620e19-5f18-4109-b093-f603d6c2ba24|НК|||220|4|['qwen', 'perplexity_grok', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
28|a2620e19-5f18-4109-b093-f603d6c2ba24|НК|||80|1|['qwen']
28|a2620e19-5f18-4109-b093-f603d6c2ba24|НК|||217.1|3|['gpt', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
28|a2620e19-5f18-4109-b093-f603d6c2ba24|НК|||229|3|['gpt', 'gemini', 'perplexity_claude_sonnet']
28|a2620e19-5f18-4109-b093-f603d6c2ba24|НК|||214.10|2|['gemini', 'perplexity_claude_sonnet']
28|a2620e19-5f18-4109-b093-f603d6c2ba24|НК|||224|1|['perplexity_claude_sonnet']
29|16908f94-6281-48ee-9955-1fff97f6fa94|string|ДД.ММ.ГГГГ|string|string или ''|1|['qwen']
29|16908f94-6281-48ee-9955-1fff97f6fa94|ЗК|||39.1|1|['gpt']
29|16908f94-6281-48ee-9955-1fff97f6fa94|ЗК|||39.6|2|['gpt', 'perplexity_grok']
29|16908f94-6281-48ee-9955-1fff97f6fa94|ЗК|||39.14|1|['gpt']
29|16908f94-6281-48ee-9955-1fff97f6fa94|ЗК|||39.15|2|['gpt', 'gemini']
29|16908f94-6281-48ee-9955-1fff97f6fa94|ЗК|||11.10|1|['gpt']
29|16908f94-6281-48ee-9955-1fff97f6fa94|ЗК|||15|1|['gpt']
29|16908f94-6281-48ee-9955-1fff97f6fa94|ГрК|||30|1|['gpt']
29|16908f94-6281-48ee-9955-1fff97f6fa94|ЗК|||39.20|3|['perplexity_grok', 'gemini', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet', 'perplexity_claude_sonnet']
29|16908f94-6281-48ee-9955-1fff97f6fa94|ЗК|||39.33|1|['perplexity_grok']
29|16908f94-6281-48ee-9955-1fff97f6fa94|ФЗ|13.07.2015|218-ФЗ|14|2|['perplexity_grok', 'perplexity_claude_sonnet']
29|16908f94-6281-48ee-9955-1fff97f6fa94|ФЗ|13.07.2015|218-ФЗ|20|1|['perplexity_grok']
29|16908f94-6281-48ee-9955-1fff97f6fa94|ФЗ|05.04.2021|79-ФЗ|3.7|1|['gemini', 'gemini']
29|16908f94-6281-48ee-9955-1fff97f6fa94|ФЗ|25.10.2001|137-ФЗ|6|1|['perplexity_claude_sonnet']
29|16908f94-6281-48ee-9955-1fff97f6fa94|ФЗ|25.10.2001|137-ФЗ|3|1|['perplexity_claude_sonnet']
29|16908f94-6281-48ee-9955-1fff97f6fa94|ФЗ|24.07.2023|338-ФЗ|3|1|['perplexity_claude_sonnet', 'perplexity_claude_sonnet']
